auction_7/cat_paths_60_100_0000,param,out;TIMEOUT;;;600;660803;1318004
auction_7/cat_paths_60_100_0001,param,out;SOLVED;67,0428;2,894;69,9368;603045;1197404
auction_7/cat_paths_60_100_0002,param,out;SOLVED;132,56;3,788;136,348;827344;1644820
auction_7/cat_paths_60_100_0003,param,out;SOLVED;135,714;3,414;139,128;677440;1351486
auction_7/cat_paths_60_100_0004,param,out;SOLVED;191,851;3,222;195,073;624930;1246043
auction_7/cat_paths_60_100_0005,param,out;SOLVED;53,0859;2,434;55,5199;580141;1151260
auction_7/cat_paths_60_100_0006,param,out;SOLVED;438,178;3,551;441,729;664943;1316624
auction_7/cat_paths_60_100_0007,param,out;TIMEOUT;;;600;579966;1157048
auction_7/cat_paths_60_110_0000,param,out;TIMEOUT;;;600;793234;1567305
auction_7/cat_paths_60_110_0001,param,out;SOLVED;165,236;2,763;167,999;648151;1278469
auction_7/cat_paths_60_110_0002,param,out;SOLVED;507,721;4,579;512,300;870574;1734412
auction_7/cat_paths_60_110_0003,param,out;SOLVED;520,693;4,766;525,459;907765;1802681
auction_7/cat_paths_60_110_0004,param,out;TIMEOUT;;;600;703225;1387754
auction_7/cat_paths_60_110_0005,param,out;SOLVED;42,2776;3,967;46,2446;729131;1451595
auction_7/cat_paths_60_110_0006,param,out;TIMEOUT;;;600;859876;1710318
auction_7/cat_paths_60_110_0007,param,out;SOLVED;594,249;3,803;598,052;738641;1458337
auction_7/cat_paths_60_120_0000,param,out;TIMEOUT;;;600;1208898;2398539
auction_7/cat_paths_60_120_0001,param,out;SOLVED;267,254;3,503;270,757;708221;1397716
auction_7/cat_paths_60_120_0002,param,out;TIMEOUT;;;600;859386;1690273
auction_7/cat_paths_60_120_0003,param,out;TIMEOUT;;;600;1028211;2037242
auction_7/cat_paths_60_120_0004,param,out;SOLVED;506,858;4,947;511,805;944239;1868930
auction_7/cat_paths_60_120_0005,param,out;TIMEOUT;;;600;949196;1869789
auction_7/cat_paths_60_120_0006,param,out;TIMEOUT;;;600;921772;1824346
auction_7/cat_paths_60_120_0007,param,out;TIMEOUT;;;600;1191571;2352535
auction_7/cat_paths_60_130_0000,param,out;TIMEOUT;;;600;1197189;2367973
auction_7/cat_paths_60_130_0001,param,out;TIMEOUT;;;600;855609;1695004
auction_7/cat_paths_60_130_0002,param,out;TIMEOUT;;;600;1184172;2355480
auction_7/cat_paths_60_130_0003,param,out;TIMEOUT;;;600;1160738;2308086
auction_7/cat_paths_60_130_0004,param,out;TIMEOUT;;;600;1072077;2119176
auction_7/cat_paths_60_130_0006,param,out;TIMEOUT;;;600;1109545;2194608
auction_7/cat_paths_60_130_0007,param,out;TIMEOUT;;;600;1128569;2242499
auction_7/cat_paths_60_140_0000,param,out;TIMEOUT;;;600;1601927;3190220
auction_7/cat_paths_60_140_0001,param,out;SOLVED;5,9131;5,81;11,7231;1106088;2180641
