mrcpspAMO_2/j3010_10,mm,param,out;SOLVED;0,166;8,531;8,697;15022;59708
mrcpspAMO_2/j3010_1,mm,param,out;SOLVED;0,121;3,55;3,671;10743;39967
mrcpspAMO_2/j3010_2,mm,param,out;SOLVED;0,166;5,342;5,508;13890;54685
mrcpspAMO_2/j3010_3,mm,param,out;SOLVED;0,105;3,702;3,807;9420;38070
mrcpspAMO_2/j3010_4,mm,param,out;SOLVED;0,075;3,309;3,384;7897;28302
mrcpspAMO_2/j3010_5,mm,param,out;SOLVED;0,193;8,87;9,063;13799;63447
mrcpspAMO_2/j3010_6,mm,param,out;SOLVED;0,132;3,509;3,641;11227;41017
mrcpspAMO_2/j3010_7,mm,param,out;SOLVED;0,117;3,29;3,407;9908;39937
mrcpspAMO_2/j3010_8,mm,param,out;SOLVED;0,136;4,722;4,858;11716;45466
mrcpspAMO_2/j3010_9,mm,param,out;TIMEOUT;;;600;;
mrcpspAMO_2/j3011_10,mm,param,out;SOLVED;0,246;11,848;12,094;18553;77532
mrcpspAMO_2/j3011_1,mm,param,out;SOLVED;0,105;3,242;3,347;11035;38044
mrcpspAMO_2/j3011_2,mm,param,out;SOLVED;0,081;2,703;2,784;7991;29048
mrcpspAMO_2/j3011_3,mm,param,out;SOLVED;0,094;3,307;3,401;9422;34293
mrcpspAMO_2/j3011_4,mm,param,out;SOLVED;0,103;4,272;4,375;9264;36534
mrcpspAMO_2/j3011_5,mm,param,out;SOLVED;0,071;2,959;3,030;7942;28630
mrcpspAMO_2/j3011_6,mm,param,out;SOLVED;0,144;4,794;4,938;13717;48073
mrcpspAMO_2/j3011_7,mm,param,out;SOLVED;0,21;6,468;6,678;17155;68116
mrcpspAMO_2/j3011_8,mm,param,out;SOLVED;0,174;5,168;5,342;14192;57973
mrcpspAMO_2/j3011_9,mm,param,out;SOLVED;0,172;4,947;5,119;14718;54675
mrcpspAMO_2/j3012_10,mm,param,out;SOLVED;0,068;3,018;3,086;7494;26031
mrcpspAMO_2/j3012_1,mm,param,out;SOLVED;0,099;4,209;4,308;8678;33738
mrcpspAMO_2/j3012_2,mm,param,out;SOLVED;0,135;5,322;5,457;10309;40493
mrcpspAMO_2/j3012_3,mm,param,out;SOLVED;0,079;3,474;3,553;8870;30648
mrcpspAMO_2/j3012_4,mm,param,out;SOLVED;0,105;3,993;4,098;10078;37727
mrcpspAMO_2/j3012_5,mm,param,out;SOLVED;0,131;3,609;3,740;11306;44687
mrcpspAMO_2/j3012_6,mm,param,out;SOLVED;0,062;3,127;3,189;7527;24776
mrcpspAMO_2/j3012_7,mm,param,out;SOLVED;0,173;7,335;7,508;14695;56760
mrcpspAMO_2/j3012_8,mm,param,out;SOLVED;0,097;3,885;3,982;9724;35455
mrcpspAMO_2/j3012_9,mm,param,out;SOLVED;0,191;5,605;5,796;15079;61901
mrcpspAMO_2/j3013_10,mm,param,out;SOLVED;86,587;16,068;102,655;25148;140373
