nspAMO_4/1002,param,out;SOLVED;3,13152;0,987;4,11852;28256;127911
nspAMO_4/1049,param,out;SOLVED;204,676;0,974;205,650;27791;126695
nspAMO_4/1050,param,out;SOLVED;5,9371;0,995;6,9321;28102;128215
nspAMO_4/1056,param,out;SOLVED;3,42948;0,987;4,41648;29033;131909
nspAMO_4/1059,param,out;SOLVED;11,4043;0,996;12,4003;30319;138166
nspAMO_4/1061,param,out;SOLVED;13,6669;0,837;14,5039;26984;122405
nspAMO_4/10,param,out;SOLVED;0,476927;0,919;1,395927;23082;104488
nspAMO_4/1101,param,out;SOLVED;1,03484;0,897;1,93184;25177;115272
nspAMO_4/118,param,out;SOLVED;0,441932;0,921;1,362932;25717;116621
nspAMO_4/1252,param,out;SOLVED;3,62045;0,907;4,52745;26239;120358
nspAMO_4/1263,param,out;SOLVED;0,621905;0,923;1,544905;25405;113130
nspAMO_4/1295,param,out;SOLVED;1,49577;0,912;2,40777;27617;124370
nspAMO_4/1320,param,out;SOLVED;3,75143;0,889;4,64043;27535;125441
nspAMO_4/1333,param,out;SOLVED;9,8655;0,899;10,7645;27805;126410
nspAMO_4/139,param,out;SOLVED;0,444932;0,857;1,301932;24644;111258
nspAMO_4/1409,param,out;SOLVED;1,9567;0,922;2,8787;32888;153972
nspAMO_4/1413,param,out;SOLVED;7,33188;0,973;8,30488;32132;149931
nspAMO_4/1555,param,out;SOLVED;67,0288;0,962;67,9908;25248;113723
nspAMO_4/1606,param,out;SOLVED;1,58476;0,969;2,55376;28981;132119
nspAMO_4/1618,param,out;SOLVED;7,74882;0,948;8,69682;24236;109506
nspAMO_4/1641,param,out;SOLVED;1,51277;0,966;2,47877;29465;136675
nspAMO_4/1670,param,out;SOLVED;1,9547;0,921;2,8757;27845;128634
nspAMO_4/1675,param,out;SOLVED;1,45178;0,878;2,32978;28654;132946
nspAMO_4/1717,param,out;SOLVED;1,80373;0,92;2,72373;28198;128436
nspAMO_4/172,param,out;SOLVED;0,228965;0,788;1,016965;20770;92965
nspAMO_4/1747,param,out;SOLVED;1,2958;0,916;2,2118;29102;133194
nspAMO_4/1769,param,out;SOLVED;3,46347;0,917;4,38047;28794;132549
nspAMO_4/1773,param,out;SOLVED;1,52477;0,95;2,47477;29028;133118
nspAMO_4/1779,param,out;SOLVED;1,66675;0,928;2,59475;29210;134045
nspAMO_4/1802,param,out;SOLVED;2,29565;0,951;3,24665;28346;127825
nspAMO_4/1850,param,out;SOLVED;25,985;0,943;26,928;28901;131383
nspAMO_4/1858,param,out;SOLVED;1,56776;0,957;2,52476;31966;147540
nspAMO_4/1905,param,out;SOLVED;13,9579;0,942;14,8999;28317;130846
nspAMO_4/1952,param,out;SOLVED;7,49886;0,894;8,39286;28490;131855
nspAMO_4/2007,param,out;SOLVED;12,942;0,947;13,889;29599;136181
nspAMO_4/2068,param,out;SOLVED;94,4876;0,94;95,4276;28814;133086
nspAMO_4/208,param,out;SOLVED;0,310952;0,935;1,245952;24003;107593
nspAMO_4/2109,param,out;SOLVED;6,75197;0,912;7,66397;28397;128265
nspAMO_4/2174,param,out;SOLVED;17,0474;0,906;17,9534;30504;141740
nspAMO_4/2204,param,out;TIMEOUT;;;600;29938;139037
nspAMO_4/2217,param,out;SOLVED;232,018;0,912;232,930;32161;150193
nspAMO_4/2234,param,out;SOLVED;10,7944;0,832;11,6264;30194;140497
nspAMO_4/2275,param,out;SOLVED;596,249;0,928;597,177;33121;153523
nspAMO_4/2281,param,out;SOLVED;17,5013;0,912;18,4133;32174;148402
nspAMO_4/2412,param,out;SOLVED;5,80812;0,886;6,69412;27630;125420
nspAMO_4/2445,param,out;SOLVED;0,207968;0,876;1,083968;22935;103971
nspAMO_4/2477,param,out;SOLVED;0,425935;0,897;1,322935;23308;105945
nspAMO_4/2504,param,out;SOLVED;0,32595;0,862;1,18795;23767;108531
nspAMO_4/258,param,out;SOLVED;0,431934;0,888;1,319934;22293;98939
nspAMO_4/2596,param,out;SOLVED;0,294955;0,874;1,168955;22925;103084
nspAMO_4/2598,param,out;SOLVED;0,292955;0,883;1,175955;23651;106713
nspAMO_4/2669,param,out;SOLVED;0,489925;0,884;1,373925;24212;108827
nspAMO_4/2733,param,out;SOLVED;0,347947;0,897;1,244947;23281;105707
nspAMO_4/2766,param,out;SOLVED;0,301954;0,854;1,155954;22588;102508
nspAMO_4/2782,param,out;SOLVED;0,212967;0,889;1,101967;24014;110103
nspAMO_4/289,param,out;SOLVED;0,201969;0,886;1,087969;20296;90852
nspAMO_4/2912,param,out;SOLVED;0,505923;0,897;1,402923;22512;98852
nspAMO_4/2920,param,out;SOLVED;0,412937;0,906;1,318937;22958;101050
nspAMO_4/2938,param,out;SOLVED;3,05654;0,887;3,94354;22506;100391
nspAMO_4/3003,param,out;SOLVED;0,414936;0,901;1,315936;23221;105449
nspAMO_4/3024,param,out;SOLVED;0,168974;0,891;1,059974;21261;96056
nspAMO_4/3084,param,out;SOLVED;0,19197;0,921;1,11297;22868;102652
nspAMO_4/3094,param,out;SOLVED;0,474927;0,955;1,429927;29874;137128
nspAMO_4/3171,param,out;SOLVED;0,280957;0,923;1,203957;23740;106195
nspAMO_4/3247,param,out;SOLVED;0,959854;0,947;1,906854;27212;125139
nspAMO_4/32,param,out;SOLVED;0,384941;0,914;1,298941;24175;110090
nspAMO_4/3321,param,out;SOLVED;0,274958;0,938;1,212958;26853;124233
nspAMO_4/3333,param,out;SOLVED;0,807877;0,974;1,781877;27024;122582
nspAMO_4/3376,param,out;SOLVED;0,613906;0,974;1,587906;26247;119417
nspAMO_4/3377,param,out;SOLVED;0,45993;0,847;1,30693;26815;122329
nspAMO_4/3379,param,out;SOLVED;0,999848;0,972;1,971848;27283;124547
nspAMO_4/3420,param,out;SOLVED;45,971;0,965;46,936;26839;123244
nspAMO_4/3463,param,out;SOLVED;6,82796;0,968;7,79596;26897;121392
nspAMO_4/348,param,out;SOLVED;0,38894;0,89;1,27894;23664;107914
nspAMO_4/3510,param,out;SOLVED;0,352946;0,92;1,272946;26753;121931
nspAMO_4/3628,param,out;SOLVED;0,751885;0,934;1,685885;27595;126165
nspAMO_4/3689,param,out;SOLVED;2,18767;0,866;3,05367;25404;116082
nspAMO_4/3701,param,out;SOLVED;11,3973;0,933;12,3303;26625;119784
nspAMO_4/3733,param,out;SOLVED;6,00409;0,921;6,92509;26067;117293
nspAMO_4/375,param,out;SOLVED;0,32595;0,819;1,14495;23162;103662
nspAMO_4/385,param,out;SOLVED;0,273958;0,853;1,126958;22697;101644
nspAMO_4/3873,param,out;SOLVED;0,666898;0,933;1,599898;25827;116626
nspAMO_4/3884,param,out;SOLVED;7,43387;0,925;8,35887;25644;116041
nspAMO_4/3892,param,out;SOLVED;99,0309;0,873;99,9039;25702;116763
nspAMO_4/3894,param,out;SOLVED;64,0143;0,933;64,9473;29944;137737
nspAMO_4/4002,param,out;SOLVED;0,461929;0,939;1,400929;27972;126517
nspAMO_4/4050,param,out;SOLVED;1,36379;0,888;2,25179;28862;132589
nspAMO_4/4081,param,out;SOLVED;1,22381;0,882;2,10581;27112;124874
nspAMO_4/4089,param,out;SOLVED;1,02384;0,891;1,91484;27366;126136
nspAMO_4/4130,param,out;SOLVED;1,26781;0,984;2,25181;27242;125973
nspAMO_4/4201,param,out;SOLVED;1,70474;0,934;2,63874;28555;130802
nspAMO_4/420,param,out;SOLVED;0,316951;0,894;1,210951;24565;111353
nspAMO_4/4246,param,out;SOLVED;6,75197;0,968;7,71997;28094;127191
nspAMO_4/4261,param,out;SOLVED;1,74174;0,937;2,67874;28214;127375
nspAMO_4/4266,param,out;SOLVED;1,63475;0,943;2,57775;29031;131386
nspAMO_4/4288,param,out;SOLVED;0,790879;0,956;1,746879;31051;142895
nspAMO_4/4291,param,out;SOLVED;4,90625;0,942;5,84825;28901;131286
nspAMO_4/4351,param,out;SOLVED;0,883865;0,893;1,776865;26499;121856
nspAMO_4/4367,param,out;SOLVED;8,82666;0,941;9,76766;28152;130188
nspAMO_4/4374,param,out;SOLVED;3,41048;0,849;4,25948;27947;129416
nspAMO_4/4432,param,out;SOLVED;9,36758;0,917;10,28458;29432;135347
nspAMO_4/4463,param,out;SOLVED;3,9724;0,936;4,9084;27044;123845
nspAMO_4/4500,param,out;SOLVED;14,1448;0,88;15,0248;26769;122996
nspAMO_4/4511,param,out;SOLVED;32,978;0,914;33,892;29652;134935
nspAMO_4/4545,param,out;TIMEOUT;;;600;28962;131745
nspAMO_4/4575,param,out;SOLVED;3,00654;0,875;3,88154;31511;144825
nspAMO_4/4588,param,out;SOLVED;1,91771;0,963;2,88071;30974;143144
nspAMO_4/4604,param,out;SOLVED;16,3165;0,923;17,2395;30000;139093
nspAMO_4/4615,param,out;SOLVED;2,18167;0,885;3,06667;28703;132825
nspAMO_4/4656,param,out;SOLVED;18,7272;0,888;19,6152;28714;133045
nspAMO_4/4701,param,out;SOLVED;2,99055;0,882;3,87255;28971;132910
nspAMO_4/4713,param,out;SOLVED;319,075;0,89;319,965;28780;131545
nspAMO_4/4723,param,out;SOLVED;0,482926;0,921;1,403926;30496;140409
nspAMO_4/483,param,out;SOLVED;0,731888;0,867;1,598888;20066;86626
nspAMO_4/484,param,out;SOLVED;0,297954;0,893;1,190954;21157;92131
nspAMO_4/4868,param,out;SOLVED;0,443932;0,907;1,350932;23491;106478
nspAMO_4/4899,param,out;SOLVED;0,382941;0,853;1,235941;23190;105275
nspAMO_4/4910,param,out;SOLVED;0,376942;0,87;1,246942;23129;105091
nspAMO_4/4956,param,out;SOLVED;0,39294;0,919;1,31194;23026;102579
nspAMO_4/497,param,out;SOLVED;0,297954;0,91;1,207954;22237;98303
nspAMO_4/5047,param,out;SOLVED;0,283956;0,943;1,226956;24194;107014
nspAMO_4/5092,param,out;SOLVED;0,204968;0,931;1,135968;24441;109967
nspAMO_4/5139,param,out;SOLVED;0,338948;0,937;1,275948;22766;102993
nspAMO_4/5146,param,out;SOLVED;0,297954;0,933;1,230954;23722;107834
nspAMO_4/5155,param,out;SOLVED;0,19497;0,923;1,11797;24207;110464
nspAMO_4/5179,param,out;SOLVED;0,227965;0,85;1,077965;21880;98951
nspAMO_4/518,param,out;SOLVED;0,400939;0,894;1,294939;22084;97202
nspAMO_4/5258,param,out;SOLVED;0,330949;0,925;1,255949;22158;98590
nspAMO_4/528,param,out;SOLVED;3,9284;0,894;4,8224;23068;102737
nspAMO_4/5312,param,out;SOLVED;0,406938;0,917;1,323938;22302;97649
nspAMO_4/5313,param,out;SOLVED;0,440932;0,916;1,356932;23010;101214
nspAMO_4/5337,param,out;SOLVED;0,202969;0,925;1,127969;23933;107197
nspAMO_4/5353,param,out;SOLVED;0,431934;0,927;1,358934;24685;110278
nspAMO_4/5449,param,out;SOLVED;0,181972;0,918;1,099972;22950;104288
nspAMO_4/5457,param,out;SOLVED;0,236963;0,925;1,161963;24427;111878
nspAMO_4/5472,param,out;SOLVED;0,235964;0,872;1,107964;21268;96171
nspAMO_4/5479,param,out;SOLVED;0,183972;0,835;1,018972;21183;95771
nspAMO_4/5512,param,out;SOLVED;0,221966;0,917;1,138966;24138;108971
nspAMO_4/5518,param,out;SOLVED;0,25996;0,897;1,15696;23594;106189
nspAMO_4/5558,param,out;SOLVED;1,05284;0,944;1,99684;25571;115849
nspAMO_4/5594,param,out;SOLVED;0,248962;0,946;1,194962;24690;110166
nspAMO_4/5632,param,out;SOLVED;0,205968;0,948;1,153968;23741;106525
nspAMO_4/564,param,out;TIMEOUT;;;600;23708;108023
nspAMO_4/5658,param,out;SOLVED;5,68914;0,925;6,61414;21789;96503
nspAMO_4/5746,param,out;SOLVED;0,813876;0,942;1,755876;26453;122065
nspAMO_4/589,param,out;SOLVED;0,425935;0,817;1,242935;23251;105767
nspAMO_4/5919,param,out;SOLVED;0,882865;0,909;1,791865;27097;122286
nspAMO_4/5948,param,out;SOLVED;0,767883;0,898;1,665883;24382;111025
nspAMO_4/5958,param,out;SOLVED;0,228965;0,908;1,136965;25133;114975
nspAMO_4/5971,param,out;SOLVED;0,744886;0,852;1,596886;25396;116293
nspAMO_4/6022,param,out;SOLVED;0,218966;0,938;1,156966;25582;117969
nspAMO_4/6053,param,out;SOLVED;0,814876;0,929;1,743876;25263;114648
nspAMO_4/6091,param,out;SOLVED;0,543917;0,908;1,451917;26423;120168
nspAMO_4/6097,param,out;SOLVED;0,569913;0,925;1,494913;26692;121510
nspAMO_4/6102,param,out;SOLVED;0,289955;0,898;1,187955;24722;112217
nspAMO_4/6134,param,out;SOLVED;0,615906;0,917;1,532906;26222;117854
nspAMO_4/619,param,out;SOLVED;0,263959;0,806;1,069959;19031;85000
nspAMO_4/6221,param,out;SOLVED;0,643902;0,889;1,532902;24204;110341
nspAMO_4/623,param,out;SOLVED;0,643902;0,83;1,473902;26622;123038
nspAMO_4/6240,param,out;SOLVED;0,396939;0,954;1,350939;28237;130591
nspAMO_4/6269,param,out;SOLVED;0,287956;0,944;1,231956;26539;122407
nspAMO_4/6284,param,out;SOLVED;34,0758;0,932;35,0078;27490;127079
nspAMO_4/6393,param,out;SOLVED;0,889864;0,956;1,845864;29697;134424
nspAMO_4/6400,param,out;SOLVED;9,82351;0,952;10,77551;28253;127397
nspAMO_4/6444,param,out;SOLVED;15,0707;0,973;16,0437;28704;131138
nspAMO_4/6486,param,out;SOLVED;1,3478;0,979;2,3268;26763;122902
nspAMO_4/6536,param,out;SOLVED;0,970852;0,953;1,923852;26400;121799
nspAMO_4/6571,param,out;SOLVED;0,660899;0,984;1,644899;26331;119164
nspAMO_4/6678,param,out;SOLVED;1,55476;0,978;2,53276;28605;129645
nspAMO_4/667,param,out;SOLVED;0,268959;0,92;1,188959;21054;93100
nspAMO_4/6723,param,out;SOLVED;72,8339;0,977;73,8109;28114;127237
nspAMO_4/6727,param,out;SOLVED;13,195;0,93;14,125;27658;125074
nspAMO_4/6764,param,out;SOLVED;0,748886;0,941;1,689886;26875;123623
nspAMO_4/6779,param,out;SOLVED;0,465929;0,953;1,418929;26681;122935
nspAMO_4/6842,param,out;SOLVED;1,26781;0,945;2,21281;26804;121471
nspAMO_4/6936,param,out;SOLVED;29,1036;0,939;30,0426;27962;125927
nspAMO_4/6975,param,out;SOLVED;539,608;0,938;540,546;29158;132702
nspAMO_4/6987,param,out;SOLVED;11,0813;0,957;12,0383;28407;129820
