auctionAMO_7/cat_paths_60_100_0000,param,out;SOLVED;0,366944;0,687;1,053944;48944;150529
auctionAMO_7/cat_paths_60_100_0001,param,out;SOLVED;1,46678;0,77;2,23678;70952;232689
auctionAMO_7/cat_paths_60_100_0002,param,out;SOLVED;10,0215;1,053;11,0745;113407;462397
auctionAMO_7/cat_paths_60_100_0003,param,out;SOLVED;2,86256;1,001;3,86356;76327;418823
auctionAMO_7/cat_paths_60_100_0004,param,out;SOLVED;0,701893;0,753;1,454893;38245;218527
auctionAMO_7/cat_paths_60_100_0005,param,out;SOLVED;2,26865;0,85;3,11865;69138;331524
auctionAMO_7/cat_paths_60_100_0006,param,out;SOLVED;1,14083;0,882;2,02283;46597;287128
auctionAMO_7/cat_paths_60_100_0007,param,out;SOLVED;0,680896;0,876;1,556896;69802;260682
auctionAMO_7/cat_paths_60_110_0000,param,out;SOLVED;7,34188;1,052;8,39388;111030;408315
auctionAMO_7/cat_paths_60_110_0001,param,out;SOLVED;1,62975;1,018;2,64775;76711;369334
auctionAMO_7/cat_paths_60_110_0002,param,out;SOLVED;8,74467;1,117;9,86167;107542;485769
auctionAMO_7/cat_paths_60_110_0003,param,out;SOLVED;1,20782;0,936;2,14382;80697;308531
auctionAMO_7/cat_paths_60_110_0004,param,out;SOLVED;0,688895;0,903;1,591895;79979;290605
auctionAMO_7/cat_paths_60_110_0005,param,out;SOLVED;1,3038;0,93;2,2338;62416;275700
auctionAMO_7/cat_paths_60_110_0006,param,out;SOLVED;2,91956;1,235;4,15456;109951;461849
auctionAMO_7/cat_paths_60_110_0007,param,out;SOLVED;2,00169;1,08;3,08169;78786;371868
auctionAMO_7/cat_paths_60_120_0000,param,out;SOLVED;60,7668;1,31;62,0768;168325;823454
auctionAMO_7/cat_paths_60_120_0001,param,out;SOLVED;3,21251;1,22;4,43251;65108;440065
auctionAMO_7/cat_paths_60_120_0002,param,out;SOLVED;31,5442;1,173;32,7172;104894;392377
auctionAMO_7/cat_paths_60_120_0003,param,out;SOLVED;0,91586;1,039;1,95486;57551;317558
auctionAMO_7/cat_paths_60_120_0004,param,out;SOLVED;0,600908;1,144;1,744908;76397;299431
auctionAMO_7/cat_paths_60_120_0005,param,out;SOLVED;14,8917;1,38;16,2717;128240;574848
auctionAMO_7/cat_paths_60_120_0006,param,out;SOLVED;1,02484;0,955;1,97984;51829;273864
auctionAMO_7/cat_paths_60_120_0007,param,out;SOLVED;11,0763;1,512;12,5883;140292;695954
auctionAMO_7/cat_paths_60_130_0000,param,out;SOLVED;1,88871;1,283;3,17171;86703;394880
auctionAMO_7/cat_paths_60_130_0001,param,out;SOLVED;1,68474;1,284;2,96874;71651;366652
auctionAMO_7/cat_paths_60_130_0002,param,out;SOLVED;12,859;1,384;14,243;106839;531266
auctionAMO_7/cat_paths_60_130_0003,param,out;SOLVED;0,147977;0,738;0,885977;11447;68131
auctionAMO_7/cat_paths_60_130_0004,param,out;SOLVED;9,80851;1,434;11,24251;114799;622024
