mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_0_10,data,param,out;SOLVED;0,010998;0,256;0,266998;1838;6943
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_0_15,data,param,out;SOLVED;0,009998;0,26;0,269998;1940;7234
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_0_19,data,param,out;SOLVED;0,007998;0,277;0,284998;2129;8181
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_0,data,param,out;SOLVED;0,003999;0,266;0,269999;581;2476
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_10,data,param,out;SOLVED;0,003999;0,264;0,267999;588;2523
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_11,data,param,out;SOLVED;0,003999;0,26;0,263999;578;2485
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_12,data,param,out;SOLVED;0,001999;0,267;0,268999;594;2561
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_13,data,param,out;SOLVED;0,002999;0,264;0,266999;587;2523
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_14,data,param,out;SOLVED;0,003999;0,262;0,265999;566;2425
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_15,data,param,out;SOLVED;0,003999;0,262;0,265999;573;2440
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_16,data,param,out;SOLVED;0,002999;0,262;0,264999;565;2421
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_17,data,param,out;SOLVED;0,003999;0,264;0,267999;594;2559
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_18,data,param,out;SOLVED;0,001999;0,262;0,263999;558;2380
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_19,data,param,out;SOLVED;0,003999;0,26;0,263999;602;2606
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_1,data,param,out;SOLVED;0,002999;0,269;0,271999;602;2594
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_2,data,param,out;SOLVED;0,002999;0,261;0,263999;591;2534
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_3,data,param,out;SOLVED;0,003999;0,26;0,263999;552;2344
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_4,data,param,out;SOLVED;0,002999;0,267;0,269999;607;2620
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_5,data,param,out;SOLVED;0,003999;0,259;0,262999;562;2393
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_6,data,param,out;SOLVED;0,003999;0,268;0,271999;574;2459
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_7,data,param,out;SOLVED;0,002999;0,264;0,266999;572;2452
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_8,data,param,out;SOLVED;0,001999;0,262;0,263999;507;2103
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_10_9,data,param,out;SOLVED;0,003999;0,264;0,267999;576;2462
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_0,data,param,out;SOLVED;0,011998;0,276;0,287998;2583;10241
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_10,data,param,out;SOLVED;0,009998;0,272;0,281998;2160;8311
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_0,data,param,out;SOLVED;0,003999;0,265;0,268999;664;2917
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_10,data,param,out;SOLVED;0,003999;0,262;0,265999;665;2921
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_11,data,param,out;SOLVED;0,003999;0,262;0,265999;644;2825
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_12,data,param,out;SOLVED;0,003999;0,265;0,268999;663;2909
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_13,data,param,out;SOLVED;0,003999;0,262;0,265999;590;2530
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_14,data,param,out;SOLVED;0,002999;0,262;0,264999;617;2685
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_15,data,param,out;SOLVED;0,004999;0,264;0,268999;661;2899
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_16,data,param,out;SOLVED;0,004999;0,268;0,272999;624;2719
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_17,data,param,out;SOLVED;0,003999;0,265;0,268999;639;2800
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_18,data,param,out;SOLVED;0,004999;0,264;0,268999;616;2655
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_19,data,param,out;SOLVED;0,004999;0,266;0,270999;649;2835
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_11,data,param,out;SOLVED;0,009998;0,263;0,272998;1950;7170
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_1,data,param,out;SOLVED;0,003999;0,262;0,265999;652;2849
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_12,data,param,out;SOLVED;0,009998;0,272;0,281998;2197;9142
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_2,data,param,out;SOLVED;0,004999;0,264;0,268999;661;2898
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_13,data,param,out;SOLVED;0,010998;0,273;0,283998;2295;10139
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_3,data,param,out;SOLVED;0,003999;0,26;0,263999;603;2593
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_14,data,param,out;SOLVED;0,009998;0,267;0,276998;2089;8304
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_4,data,param,out;SOLVED;0,004999;0,267;0,271999;671;2947
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_15,data,param,out;SOLVED;0,008998;0,268;0,276998;2195;8348
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_5,data,param,out;SOLVED;0,004999;0,265;0,269999;653;2865
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_16,data,param,out;SOLVED;0,009998;0,271;0,280998;2127;8294
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_6,data,param,out;SOLVED;0,004999;0,263;0,267999;646;2830
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_17,data,param,out;SOLVED;0,011998;0,274;0,285998;2392;10945
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_7,data,param,out;SOLVED;0,002999;0,262;0,264999;605;2604
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_18,data,param,out;SOLVED;0,010998;0,272;0,282998;2215;9199
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_8,data,param,out;SOLVED;0,003999;0,261;0,264999;569;2415
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_19,data,param,out;SOLVED;0,011998;0,276;0,287998;2436;9364
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_11_9,data,param,out;SOLVED;0,003999;0,265;0,268999;670;2933
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_1_1,data,param,out;SOLVED;0,009998;0,271;0,280998;2157;8283
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_12_0,data,param,out;SOLVED;0,004999;0,264;0,268999;742;3301
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_12_10,data,param,out;SOLVED;0,004999;0,266;0,270999;712;3145
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_12_11,data,param,out;SOLVED;0,004999;0,259;0,263999;699;3089
mmkpEO_10-5-5-G-R-W_1/cp_hop_hoc_weak_12_12,data,param,out;SOLVED;0,003999;0,268;0,271999;730;3232
