instance,model,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,bound,snsTimeLimit
inst-114-1-2089394622,model,0,15.771,0,0,15.7243,0,-1,yes,../wrapper.py 114 1 2089394622 bacp -n_courses 80 -n_periods 13 -load_per_period_lb 10 -load_per_period_ub 36 -courses_per_period_lb 3 -courses_per_period_ub 9 -course_load_min 2 -course_load_max 9 -probability_of_edge 0.2021,NA,NA
inst-145-1-156838369,model,0,1.214,0,0,227.491,0,-1,yes,../wrapper.py 145 1 156838369 bacp -n_courses 35 -n_periods 17 -load_per_period_lb 10 -load_per_period_ub 37 -courses_per_period_lb 2 -courses_per_period_ub 5 -course_load_min 2 -course_load_max 8 -probability_of_edge 0.1051,NA,NA
inst-145-1-861278587,model,0,1.162,0,0,697.896,0,-1,yes,../wrapper.py 145 1 861278587 bacp -n_courses 35 -n_periods 17 -load_per_period_lb 10 -load_per_period_ub 37 -courses_per_period_lb 2 -courses_per_period_ub 5 -course_load_min 2 -course_load_max 8 -probability_of_edge 0.1051,NA,NA
inst-258-1-2089394622,model,0,9.092,0,0,6.86289,0,-1,yes,../wrapper.py 258 1 2089394622 bacp -n_courses 103 -n_periods 28 -load_per_period_lb 9 -load_per_period_ub 25 -courses_per_period_lb 3 -courses_per_period_ub 9 -course_load_min 5 -course_load_max 8 -probability_of_edge 0.0473,NA,NA
inst-366-1-2089394622,model,0,166.105,0,0,5.16453,0,-1,yes,../wrapper.py 366 1 2089394622 bacp -n_courses 132 -n_periods 30 -load_per_period_lb 2 -load_per_period_ub 42 -courses_per_period_lb 4 -courses_per_period_ub 10 -course_load_min 3 -course_load_max 8 -probability_of_edge 0.1496,NA,NA
